Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,CareerGrowthScore,CompanyExperienceRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryLevel_Medium,SalaryLevel_High,SalaryLevel_Very High,TenureLevel_Short Term,TenureLevel_Experienced,TenureLevel_Long Term
48,0,602,11,1,1,78,4,4,1,12895,10264,0,16,3,1,3,6,5,2,3,1,1,0,1.25,6,0.42857142857142855,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
29,0,914,14,1,4,58,3,3,4,8584,9512,1,18,3,1,0,5,5,2,2,0,0,2,2.75,3,0.3333333333333333,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
51,0,205,7,2,3,49,2,4,1,13102,8516,1,12,3,2,1,14,3,4,13,4,1,7,2.5,9,0.8666666666666667,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
41,0,128,23,2,3,49,4,2,1,5681,16239,0,17,3,3,2,9,6,3,7,4,3,3,2.5,9,0.7,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
37,0,590,1,5,3,81,2,3,2,7555,21886,0,23,4,4,3,0,3,1,0,0,0,0,2.5,3,0.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
39,0,1350,29,5,2,68,4,3,1,8947,22280,0,19,3,3,2,8,1,1,6,4,2,3,1.75,9,0.6666666666666666,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
42,0,943,29,1,2,92,2,3,3,6353,5198,2,14,3,3,2,12,1,1,6,4,2,3,2.25,9,0.46153846153846156,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
19,0,832,4,5,4,65,2,1,3,1654,15572,1,13,3,3,3,0,2,1,0,0,0,0,2.75,1,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
24,1,863,6,3,4,79,2,1,2,2048,14028,1,20,3,3,1,6,2,1,1,1,0,1,2.5,2,0.14285714285714285,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
28,0,863,10,2,4,95,2,2,4,5308,22009,0,21,3,4,3,11,1,4,9,6,2,7,4.0,10,0.75,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
22,0,1285,21,3,4,87,3,1,2,1186,23652,1,22,3,4,3,5,3,2,3,1,1,2,3.0,3,0.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
36,0,548,3,3,4,83,4,2,4,4440,10346,1,12,3,2,3,13,1,4,9,5,2,7,3.5,9,0.6428571428571429,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False
46,0,479,8,1,3,70,3,4,3,14934,21743,2,16,3,1,2,18,6,3,7,3,2,2,2.5,9,0.3684210526315789,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
46,0,497,17,5,2,91,1,4,3,15077,16928,1,11,3,4,0,11,2,1,2,1,1,1,2.5,6,0.16666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
38,0,897,4,1,1,97,3,2,4,2460,8752,1,22,3,2,3,12,4,1,12,4,2,6,2.0,8,0.9230769230769231,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
54,0,476,11,1,2,38,2,5,2,18296,16059,3,14,4,2,1,21,5,4,19,8,2,7,2.5,15,0.8636363636363636,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True
42,0,1464,12,2,2,84,1,4,1,15530,2979,2,15,3,1,3,11,6,1,11,4,3,9,1.25,11,0.9166666666666666,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True
21,0,1065,5,1,1,30,2,1,4,3463,3442,1,19,4,4,0,0,4,1,0,0,0,0,2.5,1,0.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
50,0,540,12,1,2,52,4,3,3,8989,12401,1,13,3,1,0,18,1,2,14,12,6,11,2.0,21,0.7368421052631579,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
42,0,465,13,2,4,87,2,2,1,6177,25961,0,22,3,4,1,7,3,2,7,3,4,4,2.75,9,0.875,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
45,0,711,7,2,2,81,3,4,4,12849,16875,2,17,3,1,3,10,0,1,4,3,2,2,2.0,9,0.36363636363636365,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
42,0,1303,3,1,2,73,1,3,3,8757,18819,2,19,3,1,0,10,1,3,2,0,1,1,2.25,4,0.18181818181818182,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
41,0,1490,2,5,3,77,4,4,3,14566,23381,0,21,4,3,0,13,6,3,7,6,1,2,3.0,11,0.5,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
21,1,845,16,5,4,41,4,1,1,3128,13254,1,20,3,1,1,4,0,2,4,3,1,3,2.0,5,0.8,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
42,0,303,16,4,4,83,1,3,4,8028,15250,3,11,3,2,3,16,2,3,8,7,2,1,3.25,12,0.47058823529411764,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
52,0,161,9,3,4,37,3,4,3,13942,9046,1,12,4,1,0,14,0,3,6,3,3,4,2.75,10,0.4,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
31,0,903,10,5,1,52,4,2,3,4132,8714,1,23,4,3,3,4,3,1,2,1,0,1,2.0,3,0.4,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
43,1,972,8,2,1,36,4,3,1,9237,24950,1,24,3,1,1,15,5,2,13,6,2,3,1.25,11,0.8125,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
19,0,619,26,3,3,66,3,2,3,3778,19297,0,14,3,3,2,0,0,1,0,0,0,0,2.5,2,0.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
32,0,1344,8,1,4,91,3,2,4,4520,5379,0,11,3,2,2,6,0,4,5,4,1,2,3.5,7,0.7142857142857143,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
36,0,166,29,4,3,92,3,3,4,9318,12097,0,21,3,2,3,3,6,3,3,1,1,1,3.0,5,0.75,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
60,0,530,6,1,4,30,1,5,2,19348,21331,3,25,3,2,0,21,1,4,12,3,6,9,3.0,14,0.5454545454545454,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True
27,1,1164,23,4,3,99,1,1,1,2419,22646,2,12,3,3,2,11,0,4,5,4,1,1,2.75,6,0.4166666666666667,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,0,442,4,4,2,44,2,2,2,3445,18507,2,12,3,4,1,3,0,1,1,0,0,0,2.25,2,0.25,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
35,0,379,15,2,4,55,2,3,3,8445,2684,3,16,4,1,1,13,6,2,12,8,1,4,2.5,12,0.8571428571428571,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
60,0,1122,3,4,4,49,4,5,2,18244,11426,0,20,3,1,2,20,6,4,8,3,1,2,2.75,9,0.38095238095238093,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
54,0,1348,7,2,2,64,4,5,3,19577,12529,1,17,3,4,2,12,1,3,12,5,2,4,3.0,12,0.9230769230769231,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
19,0,359,23,2,3,30,2,1,4,2380,6631,1,18,4,4,1,0,1,3,0,0,0,0,3.5,1,0.0,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28,0,685,3,3,3,53,2,3,1,6399,12607,0,18,3,2,2,3,1,4,3,2,1,2,2.5,6,0.75,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,False
53,0,1463,29,2,1,51,3,4,1,12340,11253,1,25,3,1,2,16,3,3,8,6,3,6,1.5,13,0.47058823529411764,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
20,0,304,20,4,2,80,3,1,2,2488,16726,1,15,4,4,1,4,5,4,0,0,0,0,3.0,1,0.0,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
54,0,295,20,2,1,90,4,4,1,14131,9886,4,12,4,3,1,24,5,4,18,6,3,6,2.25,13,0.72,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
30,0,445,20,3,2,32,3,2,4,4103,11025,1,18,3,3,1,2,2,2,2,1,1,0,2.75,4,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
57,0,772,29,5,3,59,3,4,1,13090,23732,1,18,3,2,1,17,4,4,14,11,5,7,2.5,20,0.7777777777777778,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True
30,0,1265,15,2,3,97,4,3,1,9451,12110,0,15,3,3,1,4,1,4,4,1,0,1,2.75,4,0.8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
36,0,709,7,3,4,95,4,4,2,15332,6848,2,25,3,2,0,5,6,1,4,1,1,1,2.25,6,0.6666666666666666,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
46,0,624,17,5,1,69,2,4,2,14332,20396,5,13,3,2,3,14,4,3,7,4,0,4,2.0,8,0.4666666666666667,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
23,0,1288,11,2,4,83,2,3,3,8158,8634,0,13,3,4,2,4,6,1,1,1,0,0,3.0,4,0.2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
41,0,460,28,1,1,49,4,2,1,4754,6359,2,13,3,2,2,6,1,3,5,2,1,3,1.75,5,0.7142857142857143,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
39,0,613,11,2,2,87,1,2,4,6147,21118,1,25,3,4,2,11,6,4,6,1,1,3,3.5,4,0.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
51,0,449,21,5,1,32,2,4,1,13620,8030,4,24,4,2,3,12,2,3,1,1,1,1,1.75,6,0.07692307692307693,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
60,0,255,5,4,1,66,1,5,4,19999,2268,2,25,3,3,3,20,4,4,15,13,7,6,3.0,25,0.7142857142857143,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
46,0,916,11,5,1,69,4,3,3,9667,4643,3,12,3,3,1,19,0,2,4,3,1,3,2.25,7,0.2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
35,0,1455,11,2,1,42,4,1,4,3492,20598,2,11,3,3,1,11,1,1,10,7,4,4,2.25,12,0.8333333333333334,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
35,0,460,28,5,2,71,2,3,1,7903,8511,2,16,3,3,3,10,3,4,4,3,2,1,2.5,8,0.36363636363636365,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False
35,0,202,20,2,2,96,1,4,3,13496,11916,2,18,3,2,2,7,3,1,2,1,1,1,2.0,6,0.25,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
53,0,1408,5,4,1,79,1,5,2,17028,14680,3,14,4,4,3,17,0,1,6,5,2,1,2.0,12,0.3333333333333333,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,0,250,12,5,2,40,3,3,3,8437,8996,0,20,3,3,0,9,0,3,3,2,1,1,2.75,6,0.3,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
25,1,170,9,2,1,67,2,2,1,5400,6804,0,20,3,1,1,6,5,2,1,0,1,1,1.25,3,0.14285714285714285,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
32,0,1131,20,5,3,80,4,2,3,3847,3841,1,21,3,3,1,7,1,2,3,2,1,2,2.75,5,0.375,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
18,1,319,22,4,3,66,4,1,4,5837,3926,1,16,3,4,1,2,5,1,0,0,0,0,3.0,1,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False
22,0,1493,26,4,1,40,2,3,4,9167,24878,0,11,3,3,2,0,1,1,0,0,0,0,2.25,3,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
21,0,701,21,4,3,51,3,1,4,1991,26908,1,15,3,4,3,0,1,3,0,0,0,0,3.5,1,0.0,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
51,0,1038,6,1,4,62,1,4,3,16465,18033,5,13,4,2,0,19,0,3,10,8,2,8,3.0,14,0.5,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
49,0,392,11,4,4,43,1,5,1,18405,13430,2,25,3,1,3,18,3,2,18,7,6,7,2.0,18,0.9473684210526315,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
47,0,397,23,2,1,60,2,4,2,14996,22285,0,23,3,2,3,15,3,2,12,9,5,5,1.75,18,0.75,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
37,0,1189,29,2,4,47,1,2,1,5605,22803,2,25,3,1,1,15,4,2,13,3,2,3,2.0,7,0.8125,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
48,0,814,4,1,2,39,1,4,1,13446,13109,2,22,3,1,1,17,5,4,11,7,2,8,2.0,13,0.6111111111111112,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True
24,0,1382,17,1,4,56,3,1,2,2596,20493,1,12,3,3,3,3,4,4,3,3,1,1,3.25,5,0.75,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
56,0,1389,11,5,1,31,1,5,3,19999,4507,1,17,3,1,0,14,1,2,13,10,2,3,1.75,17,0.8666666666666667,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
39,0,940,14,2,3,84,1,4,1,15051,6214,2,21,4,1,3,16,2,1,4,3,2,2,1.5,9,0.23529411764705882,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
58,0,1192,20,2,4,32,3,4,4,13853,23167,3,11,3,2,3,22,0,3,19,13,5,12,3.25,22,0.8260869565217391,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
24,1,1295,12,3,2,38,1,2,3,3040,14852,1,24,4,1,1,10,4,1,4,2,1,2,1.75,5,0.36363636363636365,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
39,0,915,13,4,3,51,1,3,3,8865,22397,3,23,3,1,2,19,2,3,11,7,1,9,2.5,11,0.55,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
47,0,1220,5,3,1,75,3,5,3,17504,16236,1,25,3,3,2,10,1,3,9,4,5,7,2.5,14,0.8181818181818182,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
39,1,139,11,3,3,61,1,3,2,9146,5001,1,15,3,2,3,6,6,4,6,4,3,3,2.75,10,0.8571428571428571,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
